dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.00105919931152,0.0105063415916,1021,121736,0.00838700138004,1279,121736,0.0105063415916,0.00789000066834,0.00891502744986,0.00994883062291,0.0110947441684,0.00103456784494,0.00161063840715,0.000829632268809,0.00135220374376,0.00211934021161,0.00145396595912,0.00278471446409,-0.000231699849395,-0.00059579961273,0.00013239991394,128,0,3000,451584,150.528,0.187761036238,5325.91862528,1295,0.00710917385361,1504,0.00825652314736
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.000215149860153,0.000887165669974,1021,121736,0.00838700138004,108,121736,0.000887165669974,0.00789000066834,0.00891502744986,0.000734934607417,0.00107089540013,0.00103456784494,0.00161063840715,0.000125744411256,0.000368100014503,-0.00749983571006,-0.00802556351449,-0.0069903315371,-0.00107574930076,-0.00137406285686,-0.000777849494398,256,0,3000,901120,300.373333333,0.179655082648,5566.22159119,1650,0.00905802074012,115,0.000631316597039
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,3.3099978485e-05,0.000213576920549,1021,121736,0.00838700138004,26,121736,0.000213576920549,0.00789000066834,0.00891502744986,0.000145761515415,0.000312933503007,0.00103456784494,0.00161063840715,9.07725491843e-06,0.000120690554078,-0.00817342445949,-0.00870736676086,-0.007655911152,-0.00125779918243,-0.0015556989888,-0.000976449365308,512,0,3000,1800192,600.064,0.187476866913,5333.99142233,1685,0.009250160574,24,0.000131753028947
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0,7.39304724979e-05,1021,121736,0.00838700138004,9,121736,7.39304724979e-05,0.00789000066834,0.00891502744986,3.88967220277e-05,0.000140514213283,0.00103456784494,0.00161063840715,0,6.35720604942e-05,-0.00831307090754,-0.00883058421502,-0.00779555760005,-0.00129089916092,-0.00157224897804,-0.00100954934379,1024,0,3000,3598336,1199.44533333,0.185420625937,5393.1432652,1696,0.00931054737894,4,2.19588381579e-05
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0,5.75014786094e-05,1021,121736,0.00838700138004,7,121736,5.75014786094e-05,0.00789000066834,0.00891502744986,2.78545101527e-05,0.000118699474204,0.00103456784494,0.00161063840715,0,6.35720604942e-05,-0.00832949990143,-0.00883058421502,-0.00782020109089,-0.00129089916092,-0.00157224897804,-0.00100954934379,1536,0,3000,5396480,1798.82666667,0.187763646045,5325.84459804,1697,0.00931603708848,3,1.64691286184e-05
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.0013239991394,0.0140467897746,1021,121736,0.00838700138004,1710,121736,0.0140467897746,0.00789000066834,0.00891502744986,0.0134008745647,0.0147233731573,0.00103456784494,0.00161063840715,0.00106404551652,0.00164735648407,0.00565978839456,0.00493691266347,0.00637465499113,3.3099978485e-05,-0.000364099763335,0.000430299720305,128,0,3000,451584,150.528,0.187761036238,5325.91862528,1189,0.00652726464243,2017,0.0110727441411
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.00211839862304,0.0138907143327,1021,121736,0.00838700138004,1691,121736,0.0138907143327,0.00789000066834,0.00891502744986,0.0132484337992,0.0145636728887,0.00103456784494,0.00161063840715,0.00178209959549,0.00251800036916,0.00550371295262,0.00483012420319,0.00615265821121,0.000827499462125,0.000446849709548,0.00124124919319,256,0,3000,901120,300.373333333,0.179655082648,5566.22159119,887,0.00486937236151,1811,0.00994186397598
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.00256524833259,0.0141782217257,1021,121736,0.00838700138004,1726,121736,0.0141782217257,0.00789000066834,0.00891502744986,0.0135292620161,0.0148578413135,0.00103456784494,0.00161063840715,0.00219232240336,0.00300142016606,0.00579122034567,0.00517513307485,0.00644016560426,0.00127434917167,0.000910249408338,0.00165541267398,512,0,3000,1800192,600.064,0.187476866913,5333.99142233,732,0.00401846738289,1737,0.00953562547006
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.0026479982788,0.0136032069396,1021,121736,0.00838700138004,1656,121736,0.0136032069396,0.00789000066834,0.00891502744986,0.0129676779399,0.0142694321063,0.00103456784494,0.00161063840715,0.00226865049177,0.00309058144892,0.00521620555957,0.00463297627653,0.00579964020503,0.00135709911789,0.00099299935455,0.00172119888122,1024,0,3000,3598336,1199.44533333,0.185420625937,5393.1432652,646,0.0035463523625,1588,0.00871765874868
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.00258179832183,0.0134142735099,1021,121736,0.00838700138004,1633,121736,0.0134142735099,0.00789000066834,0.00891502744986,0.0127832217213,0.0140760333889,0.00103456784494,0.00161063840715,0.00220757981911,0.00301926062456,0.00502727212985,0.0044604718407,0.00562713576921,0.00129089916092,0.000943349386823,0.0016223126955,1536,0,3000,5396480,1798.82666667,0.187763646045,5325.84459804,624,0.00342557875263,1538,0.0084431732717
