dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.856636597938,1,126,11959,0.0105359979931,11959,11959,1,0.00885678100839,0.0125295643429,0.999678884082,1,0.988137039468,0.994538570104,0.843867171381,0.868524380549,0.989464002007,0.98762438331,0.991222092148,-0.135309278351,-0.147229381443,-0.123389175258,128,0,1200,221184,184.32,0.0627907920072,15925.9019998,0,0,11858,0.787226980017
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.982280927835,0.782088803412,126,11959,0.0105359979931,9353,11959,0.782088803412,0.00885678100839,0.0125295643429,0.774599931422,0.789396508991,0.988137039468,0.994538570104,0.977008371291,0.986361234164,0.771552805419,0.763943473535,0.779331465842,-0.00966494845361,-0.014175257732,-0.00547680412371,256,0,1200,440320,366.933333333,0.0634756423016,15754.0745354,16,0.00106220540397,9262,0.614884153223
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.993234536082,0.0617108453884,126,11959,0.0105359979931,738,11959,0.0617108453884,0.00885678100839,0.0125295643429,0.0575372782362,0.0661658957893,0.988137039468,0.994538570104,0.989679096608,0.995570646847,0.0511748473953,0.046910276779,0.0553557989798,0.00128865979381,-0.000966494845361,0.00354381443299,512,0,1200,878592,732.16,0.0636179048004,15718.8452392,17,0.00112859324172,637,0.0422890526456
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.991945876289,0.0110377121833,126,11959,0.0105359979931,132,11959,0.0110377121833,0.00885678100839,0.0125295643429,0.00931591857092,0.0130735329438,0.988137039468,0.994538570104,0.988137039468,0.994538570104,0.00050171419015,-0.000250857095075,0.00125428547537,0,-0.000966494845361,0.000966494845361,1024,0,1200,1755136,1462.61333333,0.0651885613759,15340.1145675,9,0.000597490539733,15,0.000995817566222
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.991945876289,0.0102015218664,126,11959,0.0105359979931,122,11959,0.0102015218664,0.00885678100839,0.0125295643429,0.00855126699848,0.0121663409105,0.988137039468,0.994538570104,0.988137039468,0.994538570104,-0.000334476126766,-0.00108704741199,0.000334476126766,0,-0.000966494845361,0.000966494845361,1536,0,1200,2631680,2193.06666667,0.0656924517029,15222.449065,12,0.000796654052977,8,0.000531102701985
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.596005154639,0.00919809348608,126,11959,0.0105359979931,110,11959,0.00919809348608,0.00885678100839,0.0125295643429,0.00763775560173,0.0110736399803,0.988137039468,0.994538570104,0.578634391477,0.613138582755,-0.00133790450707,-0.00384647545781,0.00125428547537,-0.395940721649,-0.413015463918,-0.378543814433,128,0,1200,221184,184.32,0.0627907920072,15925.9019998,1343,0.0891588660957,108,0.0071698864768
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.927512886598,0.0099506647713,126,11959,0.0105359979931,119,11959,0.0099506647713,0.00885678100839,0.0125295643429,0.00832245066359,0.0118936041636,0.988137039468,0.994538570104,0.917853055782,0.936115859675,-0.000585333221841,-0.00309390417259,0.00183961869722,-0.0644329896907,-0.073131443299,-0.0557345360825,256,0,1200,440320,366.933333333,0.0634756423016,15754.0745354,313,0.0207793932152,110,0.00730266215229
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.987113402062,0.0131281879756,126,11959,0.0105359979931,157,11959,0.0131281879756,0.00885678100839,0.0125295643429,0.0112388594849,0.0153302010443,0.988137039468,0.994538570104,0.982500595036,0.990522012477,0.00259218998244,0.000668952253533,0.00459904674304,-0.0048324742268,-0.00773195876289,-0.00225515463918,512,0,1200,878592,732.16,0.0636179048004,15718.8452392,76,0.00504547566886,92,0.00610768107283
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.991945876289,0.0114558073418,126,11959,0.0105359979931,137,11959,0.0114558073418,0.00885678100839,0.0125295643429,0.00969928356496,0.0135260897527,0.988137039468,0.994538570104,0.988137039468,0.994538570104,0.000919809348608,8.36190316916e-05,0.00175599966552,0,-0.000966494845361,0.000966494845361,1024,0,1200,1755136,1462.61333333,0.0651885613759,15340.1145675,7,0.000464714864237,18,0.00119498107947
rfw_custom,arcface-7972a704552df378345f,20260810-R001-558cd106,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.991945876289,0.0107032360565,126,11959,0.0105359979931,128,11959,0.0107032360565,0.00885678100839,0.0125295643429,0.00900971399261,0.0127110000798,0.988137039468,0.994538570104,0.988137039468,0.994538570104,0.000167238063383,-0.00050171419015,0.000836190316916,0,-0.000966494845361,0.000966494845361,1536,0,1200,2631680,2193.06666667,0.0656924517029,15222.449065,8,0.000531102701985,10,0.000663878377481
